id,name,latitude,longitude,country_code
w269211921,Hospital de Clínicas Alameda,-22.880377,-43.101733,BR
w269443504,Hospital Psiquiatrico e Albergue Nosso Lar,-22.923675,-53.130995,BR
w269513167,Santa Casa de Misericórdia de Jacutinga,-22.281925,-46.607613,BR
w269748317,Hospital Senador Rui Palmeira,-9.68115,-36.308513,BR
w269886808,Hospital Municipal Getúlio Vargas,-29.823534,-51.165986,BR
w270177261,Hospital e Maternidade Dona Neuza Holanda,-4.225753,-38.919934,BR
w270244163,Hospital Dona Helena,-26.299057,-48.851071,BR
w270268636,Hospital Regional de Itaberaba,-12.527007,-40.311855,BR
w270270279,Hospital Municipal de Itaberaba,-12.533413,-40.299282,BR
w271769856,Hospital Governador Celso Ramos,-27.588378,-48.550624,BR
w271769857,Maternidade Carmela Dutra,-27.589186,-48.550229,BR
w271769864,Casa de Saúde São Sebastião,-27.588265,-48.552189,BR
w271769866,Imperial Hospital de Caridade,-27.603032,-48.544862,BR
w271946422,Hospital Florianópolis,-27.589447,-48.58703,BR
w271949521,Santa Casa de Misericórdia de Pitangueiras,-21.013633,-48.215442,BR
w272117550,UPA Jurandir Guimarães,-19.927944,-42.704619,BR
w272548774,Unidade Básica de Saúde,-9.381956,-36.238626,BR
w272969139,Policlínica,-22.120971,-45.04877,BR
w272972244,Hospital Regional,-21.556057,-45.440545,BR
w273087561,Hospital da Unimed,-17.330684,-44.940674,BR
w273362196,Hospital das Clínicas,-15.815039,-48.097743,BR
w273481562,Hospital Nossa Senhora do Carmo,-19.32415,-41.256231,BR
w273505246,Hospital São Patrício,-29.133021,-56.538366,BR
w273526006,Hospital Doutor Roberto Binatto,-29.620189,-53.445851,BR
w273896237,Unidade de Pronto Atendimento 24H Riacho Grande,-23.781854,-46.529752,BR
w273902008,Hospital São João Batista - Casa de Caridade de Macaé,-22.377995,-41.775948,BR
w274177401,Posto Medico de Guarnicao de Cruz Alta,-28.643424,-53.5994,BR
w274631078,Pronto Atendimento,-27.119528,-50.012302,BR
w274631079,Hospital e Maternidade Dona Lisette,-27.119451,-50.012594,BR
w274711517,Hospital Maicé,-26.771817,-51.024292,BR
w274858467,Hospital da Luz,-23.581465,-46.640209,BR
w274866854,Hospital Maternidade Rio Novo do Sul,-20.864587,-40.938265,BR
w275037452,Hospital Municipal Santa Isabel,-7.117315,-34.868971,BR
w275302776,Emergency Health Centre,-22.128619,-45.145586,BR
w275387217,Hospital e Maternidade Promater,-5.82368,-35.216141,BR
w275474734,Santa Casa de Misericórdia de Tapiraí,-23.964286,-47.50348,BR
w275779965,Santa Casa de Misericórdia de São Roque,-23.537902,-47.138707,BR
w275859677,Santa Casa,-23.6558,-47.574076,BR
w276291261,Santa Casa de Misericórdia de Santa Fé do Sul,-20.212893,-50.930013,BR
w276411417,Pronto Atendimento Municipal,-20.621076,-41.682521,BR
w276505846,Hospital Juliano Moreira,-12.953117,-38.449535,BR
w276505851,Hospital Geral Roberto Santos,-12.956506,-38.451198,BR
w276537294,Hospital São José,-29.588478,-51.088194,BR
w276679520,Hospital Evangélico de Vila Velha,-20.346062,-40.343233,BR
w276752278,Hospital Sarah Kubitschek,-12.977248,-38.450805,BR
w277036814,Hospital São Rafael,-23.579664,-46.644507,BR
w277076508,Hospital A C Camargo Câncer Center,-23.565208,-46.637651,BR
w277079822,Hospital e Maternidade Praia da Costa,-20.334293,-40.287661,BR
w277132783,Clínica da Família Dona Zica,-22.908715,-43.231048,BR
w277801620,Laboratório São Sebastião,-19.525028,-42.625741,BR
w277806189,Hospital Presidente,-23.476456,-46.610596,BR
w277861686,Unidade de Pronto Atendimento,-22.826812,-42.123654,BR
w278131229,Hospital São Judas Tadeu,-13.834048,-40.081284,BR
w278584529,Hospital Maternidade São Lucas,-22.838862,-51.974891,BR
w278590557,Emergency Health Centre,-22.839186,-51.971102,BR
w278726801,Emergency Health Centre,-22.836731,-51.959149,BR
w278760519,Hospital Municipal,-9.77915,-36.352947,BR
w279207397,Policlínica Dona Carmita,-20.245379,-42.738464,BR
w279381586,Emergency Health Centre,-22.925505,-52.152109,BR
w279449950,Hospital Rio Mar,-22.995104,-43.41166,BR
w279790566,Santa Casa de Sud Mennucci,-20.690864,-50.919376,BR
w279919521,Hospital Felinto Maia,-14.423726,-41.463092,BR
w279973766,Centro Hospitalar de Reabilitação - Ana Carolina Moura Xavier,-25.405173,-49.252199,BR
w280162206,Hospital Frei Roberto San Severino,-3.362411,-68.194893,BR
w280171531,Emergency Health Centre,-23.188533,-52.195954,BR
w280171542,Emergency Health Centre,-23.188658,-52.19592,BR
w280171544,Emergency Health Centre,-23.188297,-52.19615,BR
w280273535,Policlin,-23.196456,-45.894695,BR
w280665688,Hospital Visão,-7.122298,-34.852221,BR
w281223510,Hospital da FAP,-7.205744,-35.908918,BR
w281472676,Pronto Atendimento Municipal Tancredo Neves,-21.103217,-41.046345,BR
w281748217,Emergency Health Centre,-17.735398,-46.189417,BR
w281970543,Hospital Doutor Lindouro Avelar,-19.625539,-43.901108,BR
w281971961,Hospital Municipal Doutor Claret,-14.927114,-51.080786,BR
w281977890,Hospital e Maternidade São Camilo,-19.818823,-40.281169,BR
w281979074,Emergency Health Centre,-19.807229,-40.276197,BR
w282047156,Hospital Regional do Tapajós - HRT,-4.274274,-55.988105,BR
w282102270,Clinica de Saúde da Família Maria Francisca Ferreira,-10.390114,-37.38319,BR
w282809706,Raio X,-24.61915,-53.321641,BR
w282900698,Hospital Municipal de Cafelândia,-24.612279,-53.321086,BR
w283511732,Hospital do Cancer Uopeccan,-23.755133,-53.280045,BR
w283525218,Hospital Psiquiátrico Nosso Lar,-20.456988,-54.62802,BR
w283587396,Hospital e Maternidade Municipal Dr. Odelmo Leão Carneiro,-18.950757,-48.247823,BR
w283679480,Hospital Municipal Ronaldo Gazolla,-22.825202,-43.347478,BR
w284081687,Hospital Natividade,-21.030839,-41.994288,BR
w284319137,Santa Casa de Misericórdia,-23.006787,-44.313585,BR
w284610619,Hospital de Butiá,-30.12604,-51.961969,BR
w284877473,Hospital General Edson Ramalho,-7.117805,-34.866713,BR
w285056494,Hospital e Maternidade,-5.809422,-38.301495,BR
w285199839,Mini Pronto Socorro Denilma Bulhões,-9.552065,-35.727792,BR
w285471767,Pronto Socorro,-4.091996,-63.140597,BR
w285569177,Pronto Atendimento de Saúde Vila Padre Anchieta,-22.863411,-47.153261,BR
w286004712,Hospital e Maternidade NotreCare ABC,-23.69079,-46.547791,BR
w286011874,Posto medico,-22.873437,-43.209204,BR
w286436806,UAI ROOSEVELT,-18.891386,-48.285792,BR
w286485156,Santa Casa Caridade,-29.774697,-55.791418,BR
w286527053,Instituto Fernandes Figueira,-22.942243,-43.174233,BR
w286929881,Antigo Hospital Municipal,-22.97028,-53.293187,BR
w287981881,Emergency Health Centre,-7.533639,-39.116448,BR
w288126034,Hospital Municipal Setembrino Zago,-23.079182,-53.484724,BR
w288127400,Posto de Saúde Denise Konrath,-23.087643,-53.484058,BR
w288201286,Hospital Regional Dr. Odilon Guedes,-6.431861,-36.649075,BR
w288204440,Obras Sociais Irmã Dulce,-12.934822,-38.507564,BR
w288206557,Hospital Municipal Nova Olímpia,-23.473334,-53.085423,BR
w288264984,Hospital Lacan,-23.710739,-46.567871,BR
w288832896,Hospital Geral da Japuíba Jorge Elias Miguel,-22.968201,-44.300535,BR
w288995052,Hospital Santa Helena,-16.680741,-49.252389,BR
w288996417,Hospital São João Batista,-29.214517,-52.025701,BR
w289429799,Hospital Regional do SUS,-13.036021,-46.776733,BR
w289808660,Hospital Cemil,-23.764237,-53.319344,BR
w289808661,Hospital São Paulo,-23.765155,-53.315099,BR
w289808662,Hospital Nossa Senhora Aparecida,-23.763345,-53.314177,BR
w289918267,Hospital e Maternidade Dona Caçula,-11.074415,-37.725185,BR
w289918273,Maternidade Ana Antas de Gois,-11.071082,-37.725114,BR
w290060868,Maternidade Doutor Moura Tapajóz,-3.095886,-60.058211,BR
w290061346,Caimi Ada Rodrigues Viana,-3.093966,-60.058135,BR
w290702947,Hospital de Dom Basílio,-13.758341,-41.772908,BR
w290758297,UBS Dr. José Avelino Pereira,-3.03287,-59.923861,BR
w290918907,Hospital Regional de Coari,-4.09056,-63.148213,BR
w291010330,Santa Casa de Misericórdia de Olímpia,-20.736084,-48.918528,BR
w291456610,Hospital e Maternidade Santa Cecilia,-10.285507,-37.021055,BR
w291664110,Hospital Regional Santa Rita,-9.411251,-36.632827,BR
w291802879,Emergency Health Centre,-3.026854,-59.923698,BR
w291942192,Hospital Municipal Geraldo Ferreira Gandra,-17.861168,-42.850707,BR
w291942194,Hospital de Itamarandiba,-17.857984,-42.86418,BR
w292097736,Hospital e Maternidade Beneficência Portuguesa,-23.66019,-46.532601,BR
w292308114,Hospital Regional da Lapa São Sebastião,-25.739715,-49.70697,BR
w292330063,Hospital Santa Isabel,-10.902795,-37.062751,BR
w292330064,Hospital da Polícia Militar,-10.903884,-37.063526,BR
w292330154,Unimed,-10.922643,-37.052766,BR
w292475263,Hospital São Sebastião,-20.753169,-42.884237,BR
w292494975,Maternidade Hildete Falcão Baptista,-10.906869,-37.079761,BR
w292495034,Unidade de Pronto Atendimento Doutor Nestor Piva,-10.904883,-37.06727,BR
w292671779,UPA,-22.923114,-43.369115,BR
w292813717,Unidade de Pronto Atemdimento 24h Pedro Almeida Valadares,-10.738731,-37.81244,BR
w292814255,Ambulatório Santa Mônica,-9.660391,-35.713911,BR
w292881345,Divisão de Saúde,-20.762082,-42.861799,BR
w292907622,Hospital São João Batista,-20.745031,-42.880458,BR
w292928103,Hospítal do Câncer,-20.512764,-47.378805,BR
w292983252,Hospital Municipal Universitário,-23.654536,-46.573192,BR
w293133962,Unidade de Pronto Atendimento Demarchi / Batistini,-23.744573,-46.564172,BR
w293200358,Santa Casa de Misericórdia de Franca,-20.538104,-47.398592,BR
w293225438,Hospital Regional de Colider,-10.798043,-55.461579,BR
w293483479,Hospital Municipal Sao Pedro de Alcantara,-23.215943,-44.71291,BR
w293604105,Pronto Socorro Doutor William Azzuz,-20.508513,-47.399825,BR
w293632415,Hospital Santa Helena,-23.692259,-46.555047,BR
w293769302,Hospital Doutor Lauro de Brito Junior,-9.669205,-37.794361,BR
w293769303,Hospital Haydée de Carvalho Leite Santos,-9.661736,-37.790661,BR
w293845125,Hospital São Lucas,-19.522952,-42.612331,BR
w294227397,Hospital Regional de Tucuruí,-3.82843,-49.673472,BR
w294269668,Emergency Health Centre,-9.802424,-36.275723,BR
w294443227,Unidade de Pronto Atendimento 24H Silvina- Ferrazópolis,-23.727181,-46.548584,BR
w294903717,Hospital Nossa Senhora da Piedade,-21.611776,-45.571951,BR
w295422770,Hospital Federal Cardoso Fontes,-22.925854,-43.316366,BR
w295437697,Emergency Health Centre,-16.58111,-49.882123,BR
w295462260,Hospital Municipal,-20.368048,-45.664164,BR
w295554461,Unidade de Pronto Atendimento,-9.423509,-36.643881,BR
w295823024,Emergency Health Centre,-16.335913,-48.918823,BR
w296041791,Hospital Federal do Andaraí,-22.927592,-43.252575,BR
w296087842,Hospital Vital Brasil,-19.549907,-42.643419,BR
w296207654,Emergency Health Centre,-31.364418,-51.978223,BR
w296278302,Centro de Atenção Psicosocial Silvério Tundis,-2.985445,-60.002606,BR
w296485013,Santa Casa de Bom Despacho,-19.733014,-45.250352,BR
w296485074,UPA - Unidade de Pronto Atendimento,-19.732582,-45.250652,BR
w297570675,Hospital São Lucas,-25.411693,-49.256848,BR
w297643112,Santa Casa de Misericórdia Dona Carolina Malheiros,-21.982193,-46.795156,BR
w297645847,Emergency Health Centre,-3.136851,-59.984205,BR
w297645849,Emergency Health Centre,-3.138122,-59.984707,BR
w297678750,Associacao Beneficiente Nossa Senhora Medianeira,-27.33324,-53.062444,BR
w297771334,Hospital Beneficência Portuguesa,-22.51879,-43.193676,BR
w297784128,Complexo Hospitalar da Unimed Guarulhos,-23.463223,-46.519987,BR
w297798807,Hospital Brasília - Unidade Águas Claras,-15.846428,-48.030063,BR
w298257819,UPS Maria Pires Perillo,-16.607029,-49.336163,BR
w298399272,Hospital São Joaquim e Matern,-20.541365,-47.423739,BR
w298448351,Hospital Santa Cruz,-23.764324,-53.315275,BR
w298448714,Laboratório de Análise Clínicas Reunidos,-23.766926,-53.313698,BR
w298549755,Hospital Carlos Chagas,-23.471725,-46.52873,BR
w298850924,Centro de Saude 11 de Ceilândia,-15.798246,-48.133494,BR
w298953601,Next Saúde,-23.686628,-46.618907,BR
w299142383,Hospital Maternidade de Acari,-6.438812,-36.638307,BR
w299527362,Hospital e Maternidade Marieta Konder Bornhausen,-26.910165,-48.659028,BR
w299874647,Hospital Sanatório Partenon,-30.062117,-51.178794,BR
w300104733,Policlínica (SUS),-20.236433,-42.816552,BR
w300725940,Hospital Memorial,-5.794119,-35.205758,BR
w300943916,Madrecor,-18.92776,-48.238364,BR
w301181975,Unidade de Pronto Atendimento Zilda Arns,-20.426807,-40.331559,BR
w301324089,Instituto Brasileiro de Controle do Câncer,-23.547619,-46.60013,BR
w301324091,Hospital Infantil Cândido Fontoura,-23.551919,-46.585215,BR
w301602253,Emergency Health Centre,-15.890111,-48.14209,BR
w301604247,Hospital Regional de Samambaia - HRSam,-15.853394,-48.073407,BR
w301604248,Instituto de Doenças Renais,-15.854221,-48.075147,BR
w301700847,Centro de Saúde 1,-15.849773,-47.951383,BR
w302065925,Hospital Municipal de Jucuruçu,-16.840052,-40.155532,BR
w302269360,Emergency Health Centre,-22.835335,-42.138036,BR
w302275488,Emergency Health Centre,-22.858036,-42.058128,BR
w302276203,Emergency Health Centre,-22.865864,-42.045681,BR
w302521940,Santa Casa,-23.114746,-46.55012,BR
w302621088,Hospital Jorge Caetano de Mattos,-20.842851,-42.65507,BR
w302693169,Hospital São Marcos,-18.421211,-49.22262,BR
w302744463,URI-CEPP,-27.647126,-52.263413,BR
w302813544,Hospital de Medeiros Neto,-17.365815,-40.223189,BR
w302822380,Pronto Atendimento de Ibitirama,-20.539894,-41.66001,BR
w302942972,Santa Casa de Capão Bonito,-24.007788,-48.347053,BR
w302987475,Vitória Apart Hospital,-20.237062,-40.278793,BR
w302987490,Vitória Apart Hospital,-20.236649,-40.278769,BR
w303203809,Hospital Lucas Veras,-2.762117,-42.275147,BR
w303216449,Hospital Municipal São Francisco,-20.173502,-45.704964,BR
w303387876,Emergency Health Centre,-20.861094,-42.803649,BR
w303544298,Unidade Básica de Saúde Ruben Noal,-29.701623,-53.874851,BR
w303710956,Unidade de Pronto Atendimento 24H União/Alvarenga,-23.740807,-46.598071,BR
w303786548,Hospital Santa Genoveva,-18.914085,-48.285607,BR
w303894209,Hospital Esplanada,-23.201378,-45.902684,BR
w304008293,Hospital e Maternidade Ana Lúcia Magalhães,-17.223135,-40.085203,BR
w304077849,Hospital Municipal de Araucária,-25.579342,-49.392265,BR
w304127397,Emergency Health Centre,-21.413143,-48.496955,BR
w304381198,Centro de Saúde - Samambaia 04,-15.878593,-48.069042,BR
w304698131,Posto de Saúde do Parque Mambucaba,-23.012375,-44.540428,BR
w305161746,Hospital de Clínicas da Universidade Federal de Uberlândia,-18.882096,-48.259544,BR
w305168224,Ambulatório Herbert de Freitas,-18.896189,-48.283623,BR
w305171841,Hospital do Triângulo,-18.912586,-48.275072,BR
w305213565,Emergency Health Centre,-24.759648,-53.735818,BR
w305585689,Hospital Angelina Caron,-25.351009,-49.08234,BR
w305907217,Emergency Health Centre,-24.723987,-53.712366,BR
w306038593,Unidade Básica de Saúde Dr. Patiño,-24.748957,-53.71723,BR
w306039450,Unidade Básica de Saúde Vila Industrial,-24.710371,-53.748071,BR
w306158339,HOSPAM,-7.988749,-38.299132,BR
w306283647,Hospital Regional Albert Sabin,-15.068654,-57.179455,BR
w306627066,Hospital Unimec,-14.855837,-40.839791,BR
w306948468,hospital municipal extenção,-25.548674,-54.586506,BR
w307396668,Centro Regional de Referencia Doutor Crescêncio Silveira,-14.855607,-40.84707,BR
w307466663,Centro de Saúde Doutor Vital Brasil,-21.901847,-47.62081,BR
w307739683,PLAMER - Clinicas Medicas,-22.419887,-44.290078,BR
w307781802,Emergency Health Centre,-29.999789,-51.305167,BR
w307810986,Posto de saúde indígena,-12.17726,-58.400559,BR
w307959711,Unimed de Valença,-22.240256,-43.694589,BR
w308162427,Associação de Caridade Santa Casa do Rio Grande,-32.045914,-52.110446,BR
w308474514,SAMU,-15.302963,-49.600693,BR
w309041197,Hospital da Beneficência Portuguesa de Campos,-21.756137,-41.328755,BR
w309350146,HOSPITAL JOEL SILVÉRIO,-17.290128,-49.376823,BR
w309805173,Fundação Pedro H. C. B. Souza,-20.087049,-45.288501,BR
w309828907,Hospital do Câncer,-10.916356,-37.091257,BR
w310003317,Hospital Municipal do Panamá,-18.17869,-49.353099,BR
w310012764,Hospital Municipal de Goiatuba,-18.016005,-49.375823,BR
w310229718,Unidade de Pronto Atendimento André Dias,-23.670916,-46.58311,BR
w310359215,Hospital Aliança,-13.000791,-38.480249,BR
w310743455,Delegacia de Polícia,-20.096612,-45.297423,BR
w311020575,Unidade de Pronto Atendimento Norte da Ilha,-27.451745,-48.456261,BR
w311103824,Santa Casa de Misericórdia de Itatiba,-23.00711,-46.832674,BR
w311117601,Hospital de Esperança,-22.130434,-51.393299,BR
w311477265,Hospital Vicentino São Camilo,-25.100697,-50.127339,BR
w311478181,Santa Casa de Misericórdia de Ponta Grossa,-25.089146,-50.161735,BR
w311481151,Hospital São Camilo,-25.055969,-50.135973,BR
w311852712,CAC - Centro de Atenção a Criança,-23.005862,-46.840462,BR
w312651994,Unidade Básica de Saúde São Francisco,-24.763889,-53.745694,BR
w312797555,UAI PLANALTO,-18.938148,-48.308728,BR
w312800946,Nefroclínica,-18.888059,-48.258779,BR
w313195439,Hospital Regional de Cametá,-2.241226,-49.504751,BR
w313249345,Complexo Hospitalar do Trabalhador,-25.484767,-49.295068,BR
w313420746,Hospital São Judas Tadeu,-19.779214,-44.079403,BR
w313589128,HGU,-7.118714,-34.851395,BR
w313765554,Hospital Santa Tereza,-27.572954,-48.753461,BR
w313850657,Pronto Socorro Doutor Conrado Cesarino Nuvolini,-23.554718,-46.802012,BR
w313906992,Hospital Santa Maria Eterna,-18.185045,-42.421148,BR
w314212415,Hospital Odilon Behrens,-19.904262,-43.946789,BR
w314446455,Hospital Samária,-27.225849,-49.652576,BR
w314632707,Hospital Doutor Roberto Arnizaut Silvares,-18.727787,-39.836292,BR
w314924431,Hospital Evangélico,-19.938695,-43.912567,BR
w314938409,Hospital da Previdência - IPSEMG,-19.923483,-43.930828,BR
w315155031,Hospital Infantil e Maternidade Doutor Alzir Bernadino Alves,-20.34649,-40.308756,BR
w315926429,Unidade Básica de Saúde Panorama II,-24.762459,-53.723238,BR
w315927299,Unidade Básica de Saúde Santa Clara IV,-24.750327,-53.708712,BR
w316045015,Hospial Samaritano,-17.569064,-52.557436,BR
w316324468,Recreio Medical Center,-23.014647,-43.470402,BR
w316469000,Hospital Municipal de Bom Jesus,-18.219035,-49.72739,BR
w316473088,Hospital São João,-21.535152,-43.009642,BR
w316473109,Pronto Atendimento Médico,-21.535086,-43.009813,BR
w316580795,Policlínica Municipal de São João Nepomuceno,-21.534836,-43.014477,BR
w316580909,Centro de Saúde Padre Eustáquio,-19.920877,-43.982961,BR
w316955744,Hospital Padre João Berthier,-27.084007,-52.997616,BR
w316976828,Centro de Saúde IAPI,-30.014476,-51.177858,BR
w316976832,Associação Hospitalar Vila Nova,-30.11938,-51.207764,BR
w317276466,Complexo Hospitalar Prefeito Edivaldo Orsi,-22.962725,-47.135519,BR
w317510558,Emergency Health Centre,-9.244775,-35.490578,BR
w317854305,Hospital Geral Cachoeirinha,-23.481351,-46.671794,BR
w317875280,Emergency Health Centre,-27.773228,-53.24663,BR
w317976954,Pronto Socorro,-23.100956,-48.929809,BR
w318087999,Emergency Health Centre,-9.644053,-36.213083,BR
w318247950,Hospital Semed,-12.703452,-38.323308,BR
w318318244,Emergency Health Centre,-9.157513,-35.531124,BR
w318404108,Hospital Municipal Doutor Fernando Mauro Pires da Rocha,-23.648779,-46.748729,BR
w318404110,Hospital Regional Sul,-23.655421,-46.705881,BR
w318405623,Pronto Socorro Santa Casa de Santo Amaro,-23.650552,-46.704088,BR
w318661243,Emergency Health Centre,-30.10666,-51.171792,BR
w318724642,Posto Médico Militar de Campinas,-22.881187,-47.087998,BR
w318770717,Hospital Santa Helena,-12.700256,-38.332663,BR
w319125694,Emergency Health Centre,-12.703785,-38.301078,BR
w319272452,UPA - Unidade de Pronto Atendimento,-7.742033,-37.994903,BR
w319430061,H.Olhos ABC,-23.695028,-46.553393,BR
w319502916,Unidade de Saúde de Marcianópolis,-17.964987,-50.009845,BR
w319753775,Hospital Margarida,-19.828484,-43.144188,BR
w319754114,ABEB João Monlevade,-19.82895,-43.144779,BR
w319792790,Hospital Santa Marcelina do Itaim Paulista O.S.S,-23.492428,-46.389035,BR
w320020585,Hospital Madre Tereza,-19.944187,-43.957644,BR
w320048810,Centro de Saúde Cidade Ozanan,-19.884472,-43.932086,BR
w320078167,CERSAM Centro de Referência em Saúde Mental,-19.915014,-43.969766,BR
w320141806,Hospital Central Sorocabana,-23.524331,-46.701319,BR
w320327524,Clinica Humanas,-12.70479,-38.326519,BR
w320379110,Hospital São Vicente,-20.909468,-44.508382,BR
w320854513,Pronto Atendimento,-19.814963,-43.15471,BR
w321566021,Hospital SARAH,-3.817502,-38.534025,BR
w322255358,Hospital Doutor João Felício,-21.754892,-43.343031,BR
w322476445,Hospital Municipal Nossa Senhora da Lapa,-17.985768,-46.911146,BR
w322488370,Hospital de Caridade São Roque,-29.573794,-53.443759,BR
w322696936,Cresam Centro de Mulher,-12.626008,-38.68252,BR
w322981355,Hospital e Maternidade de Pancas,-19.222043,-40.84405,BR
w323700737,Clinica Medica Maria Guimaraes,-6.082066,-49.895952,BR
w324043778,Emergency Health Centre,-14.947771,-46.231199,BR
w324294653,Hospital Geral de Fortaleza,-3.739538,-38.47639,BR
w324824484,Instituto de Saúde Elpídio de Almeida,-7.22176,-35.877599,BR
w325048311,Hospital Campina Grande,-7.222217,-35.887783,BR
w325225416,Emergency Health Centre,-12.709467,-46.403991,BR
w325349338,Hospital Unimed Grande Florianópolis,-27.587123,-48.611382,BR
w325413056,Unidade Básica de Saúde,-28.045494,-54.681183,BR
w325806920,Hospital viValle,-23.198668,-45.916698,BR
w325920817,Hospital Menino Jesus,-22.911785,-43.243568,BR
w325992053,Emergency Health Centre,-7.239389,-35.931874,BR
w326158859,Hospital de Caridade Nossa Senhora da Conceição,-31.449236,-53.107194,BR
w326158860,Emergency Health Centre,-31.449501,-53.107149,BR
w326313078,Hospital Doutor João dos Santos Neves,-19.514122,-41.014956,BR
w326408332,Hospital Estadual de Jataí Doutor Serafim de Carvalho,-17.886593,-51.733867,BR
w326573327,Hospital Municipal,-13.280366,-50.157753,BR
w326793805,Hospital e Maternidade Santa Elisa,-23.182861,-46.892353,BR
w326847977,Hospital Nossa Senhora dos Navegantes,-29.335094,-49.728144,BR
w327096770,Policlínica Piquet Carneiro (UERJ),-22.906102,-43.244345,BR
w327098518,Hospital Municipal Barata Ribeiro,-22.900247,-43.240312,BR
w327266833,Hospital Municipal Souza Aguiar,-22.908759,-43.190422,BR
w328036468,Hospital São Judas Tadeu,-22.296033,-48.563973,BR
w329008602,Santa Casa de Misericórdia de Vinhedo,-23.034171,-46.979892,BR
w329054459,Unidade de Pronto Atendimento Nova Hortolândia,-22.854776,-47.210986,BR
w329058733,Unidade Básica de Saúde - UBS,-23.615051,-53.205724,BR
w329063025,Hospital Municipal Doutor Gil Alves,-17.117097,-43.817199,BR
w329426228,Hospital Nossa Senhora das Graças,-27.798118,-49.489424,BR
w329552695,Unidade de Pronto Atendimento Autran Nunes,-3.756197,-38.594293,BR
w329583455,Hemoce,-7.237703,-39.415374,BR
w329583456,Hemoce,-7.23791,-39.415412,BR
w330062662,Pronto Atendimento Unimed Rio,-23.004427,-43.323009,BR
w330248986,Hospital Nossa Senhora do Patrocínio,-27.899775,-50.760364,BR
w330256088,Hospital Estadual Doutor Jayme dos Santos Neves,-20.200492,-40.227161,BR
w330344838,UPA 24hs Manilha,-22.76924,-42.922011,BR
w330560307,Ambulatório,-23.211107,-45.860762,BR
w330653268,Hospital da Criança,-19.749095,-47.931272,BR
w330653270,Hospital de Clínicas da Universidade Federal do Triângulo Mineiro,-19.755768,-47.930751,BR
w330914256,Hospital São Jorge,-13.271625,-50.160888,BR
w330914359,Hospital Modelo,-13.275714,-50.169586,BR
w330948518,Centro Municipal de Saúde Maria Augusta Estrella,-22.916131,-43.253256,BR
w331100365,Hospital Geral de Taperoá - Antônio Hilário Gouveia,-7.210183,-36.823954,BR
w331424540,Hospital São José,-22.249579,-47.822265,BR
w331433064,Hospital Balbino,-22.843746,-43.263068,BR
w331552347,Hospital São José,-21.655773,-46.39426,BR
w332147869,Pronval Serviços Médicos,-23.187231,-45.883987,BR
w332149060,Hemominas,-18.991432,-49.461222,BR
w332402392,Unidade Básica de Saúde Residencial Botafogo,-20.523533,-54.626794,BR
w332594352,Emergency Health Centre,-13.654609,-59.778319,BR
w332773917,Hospital Nossa Senhora da Abadia,-18.97718,-49.465806,BR
w332774252,Hospital São Joaquim,-18.971218,-49.464712,BR
w332985919,SAMU,-6.071588,-49.884606,BR
w334115117,Consórcio de Saúde,-20.764568,-42.880952,BR
w334115118,Centro Viva-Vida,-20.764697,-42.880468,BR
w334258441,Hospital Municipal Virgínia Rosa,-16.54282,-50.73969,BR
w334520149,Pronto Atendimento e Hospital Unimed Três Vales,-17.866596,-41.483646,BR
w334858868,Hospital Monsenhor Genésio,-21.253939,-46.580385,BR
w334875264,Centro de Saúde,-21.252046,-46.57696,BR
w335062143,Santa Casa de Areado,-21.354652,-46.148927,BR
w335880761,Unidade saúde da Família,-9.367503,-62.583292,BR
w335995481,Hospital Espírita de Porto Alegre,-30.08764,-51.206492,BR
w336012455,UPA - Teresópolis,-22.421798,-42.96327,BR
w337091660,Ilha Hospital e Maternidade,-27.605399,-48.51584,BR
w337606972,Hospital Geral,-29.161078,-51.15578,BR
w338498141,Hospital Regional Justino Luz,-7.073679,-41.466889,BR
w338632555,Hospital Universitário,-22.39774,-43.653782,BR
w338732799,Hospital São Francisco,-22.940326,-43.247719,BR
w338805317,Hospital Municipal Nossa Senhora da Penha,-20.360334,-41.252095,BR
w338845994,UPA Central,-29.164655,-51.184618,BR
w338849107,Hospital Saúde,-29.164403,-51.183565,BR
w338850066,Hospital Pompéia,-29.167416,-51.183628,BR
w338854825,Hospital Virvi Ramos,-29.154608,-51.179914,BR
w338858573,Hospital do Círculo,-29.153663,-51.174015,BR
w339013477,Centro Hospitalar Cícero Nunues,-7.696046,-37.083255,BR
w339827782,Hospital São Pedro de Alcantara,-10.508822,-37.056148,BR
w339827783,Maternidade Doutor Leonel Barreto Franco,-10.508416,-37.060907,BR
w340288146,Emergency Health Centre,-13.650432,-41.843205,BR
w340367760,Hospital Nossa Senhora das Dores,-20.416211,-42.90519,BR
w340768111,Posto da ADRA,-3.004791,-61.235002,BR
w341347572,Emergency Health Centre,-10.65121,-36.988292,BR
w341942943,Hospital Rio Negrinho,-26.254709,-49.511054,BR
w342846569,Hospital Geral de Goiânia Alberto Rassi,-16.679352,-49.27101,BR
w343262843,Emergency Health Centre,-25.542581,-48.303957,BR
w343949785,Hospital Geral Dagoberto Omena,-9.315192,-35.943283,BR
w344003536,Emergency Health Centre,-5.556253,-52.673099,BR
w344558935,Policlínica do Mercado,-22.428737,-45.454177,BR
w345330705,Hospital Santa Cruz,-24.288995,-53.842508,BR
w345401835,Hospital Municipal de Palotina,-24.280317,-53.848701,BR
w345554203,UPA,-22.966138,-44.298715,BR
